Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2022-01-03,255.00999450683594,256.70001220703125,248.64999389648438,255.4600067138672,254.3309326171875,4316800,CRM
2022-01-04,256.8500061035156,256.8699951171875,243.39999389648438,248.22999572753906,247.1328887939453,7240700,CRM
2022-01-05,236.1699981689453,238.1999969482422,227.30999755859375,227.6699981689453,226.66375732421875,18882500,CRM
2022-01-06,228.0399932861328,234.47999572753906,226.0500030517578,229.14999389648438,228.13720703125,9376100,CRM
2022-01-07,228.5,232.27999877929688,226.0500030517578,228.30999755859375,227.30091857910156,6286700,CRM
2022-01-10,225.5,229.8300018310547,218.88999938964844,229.6300048828125,228.61509704589844,7803800,CRM
2022-01-11,228.8000030517578,236.35000610351562,226.55999755859375,234.83999633789062,233.8020782470703,7635300,CRM
2022-01-12,237.0,239.27999877929688,235.75999450683594,237.8300018310547,236.7788543701172,6718900,CRM
2022-01-13,237.5,238.7899932861328,227.9199981689453,228.6300048828125,227.61953735351562,6680300,CRM
2022-01-14,228.02999877929688,233.2899932861328,227.61000061035156,231.22999572753906,230.20803833007812,5805100,CRM
2022-01-18,228.4499969482422,230.72999572753906,225.3000030517578,226.05999755859375,225.06088256835938,6032000,CRM
2022-01-19,227.47000122070312,232.2100067138672,226.1699981689453,226.27000427246094,225.2699432373047,5332600,CRM
2022-01-20,229.07000732421875,231.39999389648438,222.49000549316406,222.94000244140625,221.9546661376953,5663700,CRM
2022-01-21,223.05999755859375,224.77000427246094,218.25,218.6300048828125,217.66371154785156,9128400,CRM
2022-01-24,212.38999938964844,223.3800048828125,207.50999450683594,223.02999877929688,222.0442657470703,11664300,CRM
2022-01-25,221.0,223.89999389648438,214.6699981689453,215.38999938964844,214.4380340576172,9092700,CRM
2022-01-26,219.61000061035156,221.4600067138672,209.07000732421875,211.0,210.06744384765625,10029600,CRM
2022-01-27,214.0800018310547,223.14999389648438,212.05999755859375,212.74000549316406,211.79974365234375,9462100,CRM
2022-01-28,214.3000030517578,222.2899932861328,210.8800048828125,222.1300048828125,221.14825439453125,8254900,CRM
2022-01-31,222.9499969482422,232.91000366210938,222.25999450683594,232.6300048828125,231.60183715820312,7084200,CRM
2022-02-01,232.3699951171875,232.77999877929688,226.32000732421875,232.1199951171875,231.09408569335938,6387100,CRM
2022-02-02,233.74000549316406,234.49000549316406,223.02000427246094,225.00999450683594,224.0155029296875,9378900,CRM
2022-02-03,218.07000732421875,220.7899932861328,210.39999389648438,212.77000427246094,211.82962036132812,12826600,CRM
2022-02-04,214.99000549316406,221.6699981689453,213.19000244140625,219.22999572753906,218.26104736328125,6176500,CRM
2022-02-07,219.0,221.44000244140625,216.66000366210938,216.97000122070312,216.01104736328125,3922300,CRM
2022-02-08,215.60000610351562,217.94000244140625,212.14999389648438,217.42999267578125,216.46900939941406,5628700,CRM
2022-02-09,221.13999938964844,222.19000244140625,215.57000732421875,222.0399932861328,221.0586395263672,6107700,CRM
2022-02-10,217.6999969482422,221.99000549316406,215.80999755859375,217.6699981689453,216.7079620361328,5312600,CRM
2022-02-11,217.6199951171875,219.92999267578125,206.11000061035156,207.89999389648438,206.9811248779297,8165600,CRM
2022-02-14,205.8000030517578,209.89999389648438,204.6300048828125,206.39999389648438,205.4877471923828,7005900,CRM
2022-02-15,209.75,214.57000732421875,208.52000427246094,214.25,213.30307006835938,6353000,CRM
2022-02-16,211.0,212.4199981689453,208.2100067138672,211.74000549316406,210.80416870117188,7072700,CRM
2022-02-17,208.3300018310547,209.75,199.5,200.02999877929688,199.1459197998047,8820100,CRM
2022-02-18,200.39999389648438,202.60000610351562,195.7899932861328,196.83999633789062,195.97000122070312,6691800,CRM
2022-02-22,195.52999877929688,201.4600067138672,193.52999877929688,195.1300048828125,194.267578125,8434800,CRM
2022-02-23,196.35000610351562,199.0,190.1300048828125,190.5399932861328,189.69784545898438,7784300,CRM
2022-02-24,184.74000549316406,204.89999389648438,184.44000244140625,204.2899932861328,203.3870849609375,11792600,CRM
2022-02-25,204.72000122070312,208.47000122070312,201.61000061035156,208.08999633789062,207.17030334472656,5853600,CRM
2022-02-28,207.7899932861328,211.6699981689453,206.9499969482422,210.52999877929688,209.59951782226562,7904700,CRM
2022-03-01,213.39999389648438,214.38999938964844,208.4600067138672,208.88999938964844,207.9667510986328,12587300,CRM
2022-03-02,216.10000610351562,217.30999755859375,201.14999389648438,210.38999938964844,209.4601287841797,16670100,CRM
2022-03-03,210.38999938964844,211.6300048828125,204.22000122070312,204.75,203.84506225585938,6559900,CRM
2022-03-04,204.6999969482422,206.3800048828125,199.25999450683594,203.00999450683594,202.1127471923828,6813600,CRM
2022-03-07,203.4499969482422,204.92999267578125,196.0399932861328,196.22999572753906,195.36270141601562,7043500,CRM
2022-03-08,194.27999877929688,197.1999969482422,189.1999969482422,192.0800018310547,191.23106384277344,8229000,CRM
2022-03-09,198.35000610351562,205.22999572753906,197.22000122070312,203.16000366210938,202.2620849609375,6881300,CRM
2022-03-10,199.10000610351562,201.1999969482422,197.52999877929688,200.14999389648438,199.265380859375,5604200,CRM
2022-03-11,204.77000427246094,204.77000427246094,197.6300048828125,197.89999389648438,197.02532958984375,5196900,CRM
2022-03-14,198.24000549316406,200.16000366210938,191.82000732421875,193.1199951171875,192.26644897460938,5665500,CRM
2022-03-15,198.52999877929688,199.9600067138672,192.74000549316406,196.13999938964844,195.27310180664062,5276300,CRM
