Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2022-01-03,29.815000534057617,30.711000442504883,29.78499984741211,30.121000289916992,30.07305908203125,391547000,NVDA
2022-01-04,30.277000427246094,30.468000411987305,28.349000930786133,29.290000915527344,29.243389129638672,527154000,NVDA
2022-01-05,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.5600643157959,498064000,NVDA
2022-01-06,27.639999389648438,28.437999725341797,27.065000534057617,28.17799949645996,28.133155822753906,454186000,NVDA
2022-01-07,28.141000747680664,28.422000885009766,27.05699920654297,27.246999740600586,27.203638076782227,409939000,NVDA
2022-01-10,26.58099937438965,27.4689998626709,25.643999099731445,27.399999618530273,27.35639190673828,594681000,NVDA
2022-01-11,27.322999954223633,28.065000534057617,26.839000701904297,27.816999435424805,27.772724151611328,404089000,NVDA
2022-01-12,28.066999435424805,28.594999313354492,27.607999801635742,27.999000549316406,27.954437255859375,383413000,NVDA
2022-01-13,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.532705307006836,540171000,NVDA
2022-01-14,26.299999237060547,27.19700050354004,26.209999084472656,26.941999435424805,26.899118423461914,395832000,NVDA
2022-01-18,26.260000228881836,26.63800048828125,25.770000457763672,25.902999877929688,25.86177635192871,424270000,NVDA
2022-01-19,26.07900047302246,26.542999267578125,25.052000045776367,25.066999435424805,25.027103424072266,488315000,NVDA
2022-01-20,25.304000854492188,25.57900047302246,24.077999114990234,24.149999618530273,24.111562728881836,435181000,NVDA
2022-01-21,23.506999969482422,24.822999954223633,23.26300048828125,23.374000549316406,23.3367977142334,718958000,NVDA
2022-01-24,22.329999923706055,23.3799991607666,20.88800048828125,23.371999740600586,23.33479881286621,913982000,NVDA
2022-01-25,22.54599952697754,22.94300079345703,22.0,22.323999404907227,22.288469314575195,664616000,NVDA
2022-01-26,23.239999771118164,24.05699920654297,22.299999237060547,22.77199935913086,22.73575782775879,755959000,NVDA
2022-01-27,23.56800079345703,23.9950008392334,21.674999237060547,21.944000244140625,21.909076690673828,573353000,NVDA
2022-01-28,22.011999130249023,22.857999801635742,21.29599952697754,22.84000015258789,22.80364990234375,543774000,NVDA
2022-01-31,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.4470272064209,564680000,NVDA
2022-02-01,25.104000091552734,25.145000457763672,23.889999389648438,24.63800048828125,24.598787307739258,518925000,NVDA
2022-02-02,25.79400062561035,25.816999435424805,24.55299949645996,25.242000579833984,25.201824188232422,543419000,NVDA
2022-02-03,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.90988540649414,410178000,NVDA
2022-02-04,23.972000122070312,24.635000228881836,23.631999969482422,24.319000244140625,24.280296325683594,354829000,NVDA
2022-02-07,24.371999740600586,25.18199920654297,24.20199966430664,24.72800064086914,24.688644409179688,376868000,NVDA
2022-02-08,24.358999252319336,25.229999542236328,23.979999542236328,25.107999801635742,25.068038940429688,410359000,NVDA
2022-02-09,25.621999740600586,26.725000381469727,25.35300064086914,26.704999923706055,26.662498474121094,524282000,NVDA
2022-02-10,25.9950008392334,26.924999237060547,25.600000381469727,25.823999404907227,25.782894134521484,513200000,NVDA
2022-02-11,25.916000366210938,26.152000427246094,23.773000717163086,23.948999404907227,23.910884857177734,605472000,NVDA
2022-02-14,23.93400001525879,24.875,23.7549991607666,24.267000198364258,24.228378295898438,440424000,NVDA
2022-02-15,24.948999404907227,26.545000076293945,24.784000396728516,26.4950008392334,26.452829360961914,699869000,NVDA
2022-02-16,26.259000778198242,26.582000732421875,25.552000045776367,26.51099967956543,26.46880531311035,732676000,NVDA
2022-02-17,25.6299991607666,25.78499984741211,24.165000915527344,24.506999969482422,24.467994689941406,810595000,NVDA
2022-02-18,24.667999267578125,24.986000061035156,23.100000381469727,23.642000198364258,23.604373931884766,761255000,NVDA
2022-02-22,23.03499984741211,24.06399917602539,23.0,23.389999389648438,23.352773666381836,633422000,NVDA
2022-02-23,23.802000045776367,24.155000686645508,22.301000595092773,22.386999130249023,22.351367950439453,566511000,NVDA
2022-02-24,21.014999389648438,23.799999237060547,20.889999389648438,23.74799919128418,23.710203170776367,735801000,NVDA
2022-02-25,23.72100067138672,24.216999053955078,23.381000518798828,24.156999588012695,24.118555068969727,528866000,NVDA
2022-02-28,23.992000579833984,24.665000915527344,23.707000732421875,24.385000228881836,24.346189498901367,477319000,NVDA
2022-03-01,24.291000366210938,24.37700080871582,23.131999969482422,23.476999282836914,23.439634323120117,412056000,NVDA
2022-03-02,23.756000518798828,24.409000396728516,23.415000915527344,24.219999313354492,24.185569763183594,389642000,NVDA
2022-03-03,24.261999130249023,24.326000213623047,23.4689998626709,23.714000701904297,23.680294036865234,365095000,NVDA
2022-03-04,23.384000778198242,23.68000030517578,22.48200035095215,22.93600082397461,22.903400421142578,431415000,NVDA
2022-03-07,22.816999435424805,23.033000946044922,21.329999923706055,21.351999282836914,21.3216495513916,450821000,NVDA
2022-03-08,21.30900001525879,22.37299919128418,20.649999618530273,21.513999938964844,21.48341941833496,557467000,NVDA
