Date,0
2021-06-11,0.49064676192693124
2021-06-14,0.4980274388548265
2021-06-15,0.47937208802906506
2021-06-16,0.4728267739352534
2021-06-17,0.4845921170231726
2021-06-18,0.47068961511785523
2021-06-21,0.49187781371468353
2021-06-22,0.4985219099667164
2021-06-23,0.49458749852174
2021-06-24,0.5108598284993595
2021-06-25,0.5054649559672346
2021-06-28,0.5221238226524612
2021-06-29,0.5271717592377225
2021-06-30,0.5205567002465641
2021-07-01,0.5241463777696747
2021-07-02,0.5384074523476159
2021-07-06,0.5439968341987786
2021-07-07,0.5447689419656148
2021-07-08,0.5304207724299694
2021-07-09,0.536694598611942
2021-07-12,0.5306561657922051
2021-07-13,0.5399122149758928
2021-07-14,0.536350518822531
2021-07-15,0.5193745075135918
2021-07-16,0.5149959997837481
2021-07-19,0.49787133725682486
2021-07-20,0.5208402970015862
2021-07-21,0.541273808760534
2021-07-22,0.5667979714951843
2021-07-23,0.5785226278503186
2021-07-26,0.5794798219618895
2021-07-27,0.5548060926000855
2021-07-28,0.5568589218646391
2021-07-29,0.5654774391801594
2021-07-30,0.5538694192813254
2021-08-02,0.5587564418319204
2021-08-03,0.5685118138223073
2021-08-04,0.5729542659312286
2021-08-05,0.5977100682673535
2021-08-06,0.5897069157343646
2021-08-09,0.5899077670281536
2021-08-10,0.5748073166180379
2021-08-11,0.5716127952594958
2021-08-12,0.5996902072540524
2021-08-13,0.6091617744722382
2021-08-16,0.6059698054029161
2021-08-17,0.5917422700262835
2021-08-18,0.5880647633671872
2021-08-19,0.5975037029887638
2021-08-20,0.6291505220480209
2021-08-23,0.6523807319963648
2021-08-24,0.6529829085916705
2021-08-25,0.6547730692609894
2021-08-26,0.6620395401686023
2021-08-27,0.6761824645573831
2021-08-30,0.6812303292543542
2021-08-31,0.6850697696401742
2021-09-01,0.6851853262425864
2021-09-02,0.6737119311876394
2021-09-03,0.6793500497305347
2021-09-07,0.6689568838111204
2021-09-08,0.6534443829784271
2021-09-09,0.6464011002289678
2021-09-10,0.6279334048620804
2021-09-13,0.6325090409900107
2021-09-14,0.6383046871702498
2021-09-15,0.6642865106433606
2021-09-16,0.6800622587465317
2021-09-17,0.6448946097324995
2021-09-20,0.607221704284937
2021-09-21,0.6086632760865673
2021-09-22,0.6250523674327653
2021-09-23,0.6761533645854474
2021-09-24,0.689644091385043
2021-09-27,0.6722682685074464
2021-09-28,0.6068559356454644
2021-09-29,0.6014847984853611
2021-09-30,0.5919389135607973
2021-10-01,0.6336242934886411
2021-10-04,0.6034262253729448
2021-10-05,0.6238603178465185
2021-10-06,0.6410695775954509
2021-10-07,0.6472587983978775
2021-10-08,0.6454757460018912
2021-10-11,0.6357210357916494
2021-10-12,0.6362113858180889
2021-10-13,0.6631749769616642
2021-10-14,0.7075038035202037
2021-10-15,0.7165975111003453
2021-10-18,0.722838197800296
2021-10-19,0.7309348188761939
2021-10-20,0.7227089905803101
2021-10-21,0.7156099944060612
2021-10-22,0.6906038637879814
2021-10-25,0.6938926087714008
2021-10-26,0.7049617882076942
2021-10-27,0.740880899283475
2021-10-28,0.7543887773034772
2021-10-29,0.7792152733604079
2021-11-01,0.7770760012312214
2021-11-02,0.7957839951889869
2021-11-03,0.8031653170721089
2021-11-04,0.8314137298951643
2021-11-05,0.836533663877526
2021-11-08,0.8443981806079206
2021-11-09,0.8288901235932138
2021-11-10,0.7858630139918548
2021-11-11,0.8013280481592728
2021-11-12,0.815558850119412
2021-11-15,0.8088904851964109
2021-11-16,0.8167348313982163
2021-11-17,0.8122686739981893
2021-11-18,0.8072027204739651
2021-11-19,0.8047292840409339
2021-11-22,0.7805916526798824
2021-11-23,0.7620771457998665
2021-11-24,0.7640409860287192
2021-11-26,0.7183459296555994
2021-11-29,0.779198297527036
2021-11-30,0.7257214571386048
2021-12-01,0.6396978134022291
2021-12-02,0.6690861960593879
2021-12-03,0.6454345356572349
2021-12-06,0.6626535095025528
2021-12-07,0.7220924404057625
2021-12-08,0.7237165253592202
2021-12-09,0.7089920751786818
2021-12-10,0.7359594916970105
2021-12-13,0.7149500920236904
2021-12-14,0.6654837718757127
2021-12-15,0.7023218646130571
2021-12-16,0.6606548834988519
2021-12-17,0.6574269524398937
2021-12-20,0.628924580211466
2021-12-21,0.6707769005540358
2021-12-22,0.6944510961506585
2021-12-23,0.7042722551036715
2021-12-27,0.7370310687454351
2021-12-28,0.726376067829043
2021-12-29,0.7234377242159442
2021-12-30,0.7197763832448807
2021-12-31,0.7054527974650489
2022-01-03,0.7175015665095712
2022-01-04,0.6898559324099813
2022-01-05,0.5986852635126605
2022-01-06,0.5899997967855701
2022-01-07,0.5831069435970424
2022-01-10,0.5931012941869394
2022-01-11,0.6097287395712618
2022-01-12,0.6254615540501991
2022-01-13,0.5652342247798425
2022-01-14,0.5849139766009901
2022-01-18,0.5393763413073935
2022-01-19,0.5312924480277568
2022-01-20,0.5085110132212856
2022-01-21,0.4721421878672474
2022-01-24,0.4823753972428373
2022-01-25,0.45020290194550117
2022-01-26,0.46132579824953557
2022-01-27,0.4572804677616249
2022-01-28,0.5121288643260982
2022-01-31,0.553110827532711
2022-02-01,0.55728458823526
2022-02-02,0.5763072770065703
2022-02-03,0.5046737728210797
2022-02-04,0.531690075416027
2022-02-07,0.5095679648265303
2022-02-08,0.5227096010699452
2022-02-09,0.5615389764986383
2022-02-10,0.5163119618389713
2022-02-11,0.4617369018880373
2022-02-14,0.45539555016848166
2022-02-15,0.4974748024685942
2022-02-16,0.4904968493498729
2022-02-17,0.41564854518989325
2022-02-18,0.3882046770478682
2022-02-22,0.37986981868858605
2022-02-23,0.343147598658192
2022-02-24,0.42514074332763174
2022-02-25,0.4523879302065372
2022-02-28,0.4576595729535169
2022-03-01,0.43839016306090484
2022-03-02,0.4665688386343043
2022-03-03,0.44340380791211986
2022-03-04,0.42090771455378073
2022-03-07,0.36399460166459385
2022-03-08,0.35234562736381037
2022-03-09,0.42348717754725484
2022-03-10,0.4014576381716568
2022-03-11,0.3747909074275413
2022-03-14,0.34177163384353904
2022-03-15,0.38655109036380386
2022-03-16,0.44370055665529895
2022-03-17,0.4595432347958912
2022-03-18,0.5009355883664115
2022-03-21,0.48151814416951044
2022-03-22,0.515620154311814
2022-03-23,0.4833561187092499
2022-03-24,0.5206581947856579
2022-03-25,0.5135160635979943
2022-03-28,0.5372010883242668
2022-03-29,0.5700206256477447
2022-03-30,0.5479676471206678
2022-03-31,0.5143528458434208
2022-04-01,0.5175256370543722
2022-04-04,0.555529222518018
2022-04-05,0.5119179517307781
2022-04-06,0.4531394131719728
2022-04-07,0.45256169185128137
2022-04-08,0.4266390859747149
2022-04-11,0.38185859599655014
2022-04-12,0.3687891422243448
2022-04-13,0.3914485642481418
2022-04-14,0.34821586841292507
2022-04-18,0.34760652950060766
2022-04-19,0.38650234296530517
2022-04-20,0.38949836749901845
2022-04-21,0.348857587136681
2022-04-22,0.3010947410869871
2022-04-25,0.33262896880833503
2022-04-26,0.27945413061656343
2022-04-27,0.30140852582537003
2022-04-28,0.35458550537046274
2022-04-29,0.2791272744456952
2022-05-02,0.3100641012994889
2022-05-03,0.3075694042870598
2022-05-04,0.3701428379841545
2022-05-05,0.28832005122737137
2022-05-06,0.2746464895631042
2022-05-09,0.21915717167406323
2022-05-10,0.23368397800217933
2022-05-11,0.1989709999894962
2022-05-12,0.1891148503035316
2022-05-13,0.23198410137747438
2022-05-16,0.22208413654349246
2022-05-17,0.24976124445812808
2022-05-18,0.18255329302509016
2022-05-19,0.16786152703406954
2022-05-20,0.16601352382294476
2022-05-23,0.19778747604854252
2022-05-24,0.1769131488639224
2022-05-25,0.194129392993603
2022-05-26,0.2225069304415872
2022-05-27,0.2652300514861592
2022-05-31,0.25145726256808776
2022-06-01,0.282819964829373
2022-06-02,0.3316244987139041
2022-06-03,0.30418171195530563
2022-06-06,0.305804589593367
2022-06-07,0.324985959783584
2022-06-08,0.3154741284949716
2022-06-09,0.2817124364980781
2022-06-10,0.22037895038224442
2022-06-13,0.1513539719434036
2022-06-14,0.15513633098753887
2022-06-15,0.19475537888860428
2022-06-16,0.14390320546224644
2022-06-17,0.15776834177181054
2022-06-21,0.19950375441999202
2022-06-22,0.1975744766534273
2022-06-23,0.22829318015951627
2022-06-24,0.29969417875067794
2022-06-27,0.27885023634998674
2022-06-28,0.22327433029019406
2022-06-29,0.2231240603110698
2022-06-30,0.199459502843774
2022-07-01,0.20751942418283198
2022-07-05,0.2303460359360634
2022-07-06,0.24380225227766616
