Date,Adj Close
2022-01-03,0.7175015665095712
2022-01-04,0.6898559324099813
2022-01-05,0.5986852635126605
2022-01-06,0.5899997967855701
2022-01-07,0.5831069435970424
2022-01-10,0.5931012941869394
2022-01-11,0.6097287395712618
2022-01-12,0.6254615540501991
2022-01-13,0.5652342247798425
2022-01-14,0.5849139766009901
2022-01-18,0.5393763413073935
2022-01-19,0.5312924480277568
2022-01-20,0.5085110132212856
2022-01-21,0.4721421878672474
2022-01-24,0.4823753972428373
2022-01-25,0.45020290194550117
2022-01-26,0.46132579824953557
2022-01-27,0.4572804677616249
2022-01-28,0.5121288643260982
2022-01-31,0.553110827532711
2022-02-01,0.55728458823526
2022-02-02,0.5763072770065703
2022-02-03,0.5046737728210797
2022-02-04,0.531690075416027
2022-02-07,0.5095679648265303
2022-02-08,0.5227096010699452
2022-02-09,0.5615389764986383
2022-02-10,0.5163119618389713
2022-02-11,0.4617369018880373
2022-02-14,0.45539555016848166
2022-02-15,0.4974748024685942
2022-02-16,0.4904968493498729
2022-02-17,0.41564854518989325
2022-02-18,0.3882046770478682
2022-02-22,0.37986981868858605
2022-02-23,0.343147598658192
2022-02-24,0.42514074332763174
2022-02-25,0.4523879302065372
2022-02-28,0.4576595729535169
2022-03-01,0.43839016306090484
2022-03-02,0.4665688386343043
2022-03-03,0.44340380791211986
2022-03-04,0.42090771455378073
2022-03-07,0.36399460166459385
2022-03-08,0.35234562736381037
2022-03-09,0.42348717754725484
2022-03-10,0.4014576381716568
2022-03-11,0.3747909074275413
2022-03-14,0.34177163384353904
2022-03-15,0.38655109036380386
2022-03-16,0.44370055665529895
2022-03-17,0.4595432347958912
2022-03-18,0.5009355883664115
2022-03-21,0.48151814416951044
2022-03-22,0.515620154311814
2022-03-23,0.4833561187092499
2022-03-24,0.5206581947856579
2022-03-25,0.5135160635979943
2022-03-28,0.5372010883242668
2022-03-29,0.5700206256477447
2022-03-30,0.5479676471206678
2022-03-31,0.5143528458434208
2022-04-01,0.5175256370543722
2022-04-04,0.555529222518018
2022-04-05,0.5119179517307781
2022-04-06,0.4531394131719728
2022-04-07,0.45256169185128137
2022-04-08,0.4266390859747149
2022-04-11,0.38185859599655014
2022-04-12,0.3687891422243448
2022-04-13,0.3914485642481418
2022-04-14,0.34821586841292507
2022-04-18,0.34760652950060766
2022-04-19,0.38650234296530517
2022-04-20,0.38949836749901845
2022-04-21,0.348857587136681
2022-04-22,0.3010947410869871
2022-04-25,0.33262896880833503
2022-04-26,0.27945413061656343
