Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2022-01-03,144.47549438476562,145.5500030517578,143.50250244140625,145.07449340820312,144.71908569335938,25214000,GOOG
2022-01-04,145.55050659179688,146.61000061035156,143.81614685058594,144.41650390625,144.06271362304688,22928000,GOOG
2022-01-05,144.18099975585938,144.29800415039062,137.52349853515625,137.65350341796875,137.3162841796875,49642000,GOOG
2022-01-06,137.49749755859375,139.68600463867188,136.7635040283203,137.55099487304688,137.2140350341797,29050000,GOOG
2022-01-07,137.90499877929688,138.25474548339844,135.78900146484375,137.00450134277344,136.6688690185547,19408000,GOOG
2022-01-10,135.0989990234375,138.63999938964844,133.1405029296875,138.57400512695312,138.23452758789062,34096000,GOOG
2022-01-11,138.1804962158203,140.32949829101562,136.81350708007812,140.0175018310547,139.6744842529297,23502000,GOOG
2022-01-12,141.55450439453125,142.8142547607422,141.11199951171875,141.6479949951172,141.3009796142578,23642000,GOOG
2022-01-13,141.8404998779297,143.1855010986328,138.91400146484375,139.13099670410156,138.7901611328125,26566000,GOOG
2022-01-14,137.5,141.20050048828125,137.5,139.7864990234375,139.4440460205078,23826000,GOOG
2022-01-18,136.60000610351562,137.39149475097656,135.61700439453125,136.29049682617188,135.95660400390625,27382000,GOOG
2022-01-19,136.93850708007812,138.39950561523438,135.5,135.65199279785156,135.31967163085938,20796000,GOOG
2022-01-20,136.51400756835938,137.91200256347656,133.14450073242188,133.50650024414062,133.179443359375,21930000,GOOG
2022-01-21,133.01199340820312,134.760498046875,130.00100708007812,130.0919952392578,129.77330017089844,41920000,GOOG
2022-01-24,126.02749633789062,130.77850341796875,124.64195251464844,130.3719940185547,130.05259704589844,55148000,GOOG
2022-01-25,128.4355010986328,129.3385009765625,126.37799835205078,126.7354965209961,126.42501831054688,36008000,GOOG
2022-01-26,130.59249877929688,132.8074951171875,127.15350341796875,129.24000549316406,128.92340087890625,39630000,GOOG
2022-01-27,131.36099243164062,132.60995483398438,128.94500732421875,129.12100219726562,128.80467224121094,30248000,GOOG
2022-01-28,130.0,133.37049865722656,128.6945037841797,133.2895050048828,132.9629669189453,30518000,GOOG
2022-01-31,134.197998046875,135.843505859375,132.2740020751953,135.69850158691406,135.36607360839844,34056000,GOOG
2022-02-01,137.8350067138672,138.1999969482422,134.56825256347656,137.8784942626953,137.54071044921875,51204000,GOOG
2022-02-02,151.86349487304688,152.10000610351562,145.5574951171875,148.0364990234375,147.673828125,89750000,GOOG
2022-02-03,145.2949981689453,149.11770629882812,142.2050018310547,142.65049743652344,142.30104064941406,56930000,GOOG
2022-02-04,143.01699829101562,144.53524780273438,139.8175048828125,143.01600646972656,142.66563415527344,49224000,GOOG
2022-02-07,143.70899963378906,143.84649658203125,138.69900512695312,138.93800354003906,138.59762573242188,44610000,GOOG
